run_id_new,track,Genre,Familiarity,Type,sleep,measured_familiarity,liking,sleep_ritual,disturbing_habits,relax_body,clear_mind,distract,mask_noises,sleep_quality,fall_asleep,lullaby,extraversionsum,genre2,genre3,genre4,genre5,genre1,age,nationality,country
105_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,20,11,24,NA,NA,NA,NA,NA,NA,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,16,1,78,NA,NA,NA,NA,NA,NA,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,25,NA,NA,NA,NA,NA,NA,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,24,1,72,NA,NA,NA,NA,NA,NA,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,80,100,78,88,69,68,81,93,39,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,60,4,73,66,23,73,85,80,30,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,18,1,27,NA,NA,NA,NA,NA,NA,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,62,4,72,70,79,84,80,80,57,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,91,100,75,93,77,86,83,89,41,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,89,100,93,87,91,98,100,85,63,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,72,100,90,87,86,86,91,67,61,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
105_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,0,NA,NA,NA,NA,NA,NA,89,84,2,30,Pop,Rock,,,Classical,61,USA,USA
106_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,21,100,74,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,67,68,100,67,68,56,74,75,75,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,100,74,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,23,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,81,78,100,81,79,100,100,100,75,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,23,100,100,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,0,0,34,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,100,63,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,0,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,62,100,100,68,68,73,38,64,35,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,65,100,60,63,65,65,63,64,63,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,72,0,76,73,75,75,74,90,92,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,23,100,100,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,68,100,100,69,70,83,85,83,81,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,69,0,65,73,77,84,75,78,60,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,23,100,74,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,0,0,37,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,21,67,40,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,78,81,100,75,75,100,100,78,79,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,64,77,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,100,100,77,64,60,92,89,93,75,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,0,0,0,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
106_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,13,0,38,NA,NA,NA,NA,NA,NA,15,66,0,34,EDM,Jazz,R&B,Soundtrack,Classical,24,UK,UK
108_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,2,34,65,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,14,93,62,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,1,34,71,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,27,61,69,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,1,100,70,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,95,26,50,57,65,71,63,59,61,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,33,43,81,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,73,100,100,79,79,66,94,100,82,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,100,100,84,100,100,100,100,100,73,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,80,71,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,81,13,70,78,62,70,77,75,68,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,73,50,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,8,100,57,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,0,100,91,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,77,95,73,78,76,84,78,75,78,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,68,56,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,0,26,59,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,12,32,63,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,68,100,99,61,69,84,77,69,65,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,67,38,75,60,74,95,93,73,69,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,26,100,100,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,42,100,100,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
108_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,14,29,68,NA,NA,NA,NA,NA,NA,62,42,0,35,Rap,R&B,Soundtrack,World,Pop,23,UK,UK
109_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,27,79,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,36,0,64,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,71,63,77,71,78,84,81,80,82,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,0,0,23,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,0,10,22,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,25,100,75,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,73,44,72,71,68,70,71,29,69,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,100,100,100,100,100,100,100,100,100,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,100,100,100,72,100,39,36,32,100,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,72,100,100,75,76,78,75,75,76,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,0,24,76,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,84,0,77,78,79,78,80,81,80,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,100,76,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,100,4,76,100,100,99,83,74,73,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,75,100,77,74,73,74,74,73,78,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,78,72,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,74,74,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,0,100,78,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,63,100,73,59,60,60,31,27,78,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,37,0,73,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
109_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,81,NA,NA,NA,NA,NA,NA,53,100,2,21,Country,Pop,Rock,Soundtrack,Classical,40,Irish,Ireland
11_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,0,100,100,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,50,100,48,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,50,50,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,50,5,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,82,100,52,50,50,50,50,50,50,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,50,0,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,100,100,100,32,50,50,50,50,52,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,49,100,75,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,50,0,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,50,0,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,25,0,73,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,100,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,33,66,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,100,100,100,71,30,73,73,74,71,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,100,100,100,50,50,50,50,50,50,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,24,0,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,50,50,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,50,100,75,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,50,9,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,100,74,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,50,0,50,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,19,0,75,NA,NA,NA,NA,NA,NA,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
11_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,100,0,50,100,51,50,50,50,50,75,29,1,39,Classical,Lo-fi,Opera,Pop,Ambient,28,Indian,India
112_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,30,75,87,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,16,68,74,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,33,26,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,24,74,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,22,18,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,65,0,76,61,63,64,38,68,31,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,23,16,74,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,1,100,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,28,100,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,73,84,89,88,31,71,26,74,17,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,85,85,77,94,31,86,81,25,21,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,76,100,100,100,70,25,67,75,65,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,0,0,74,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,56,4,76,64,76,39,69,31,20,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,73,100,100,84,75,31,74,75,31,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,1,0,77,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,12,82,73,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,76,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,19,100,85,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
112_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,25,89,84,NA,NA,NA,NA,NA,NA,79,97,2,41,Indie,Meditation,Pop,Soundtrack,Classical,25,Turkish,Germany
114_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,0,0,23,NA,NA,NA,NA,NA,NA,72,0,2,23,Folk,Indie,Pop,Soundtrack,Classical,28,DK,DK
